probe_id	probeset_id
1017974	7911113
1017979	7999963
1017980	8058218
1017981	8135928
1018016	8012343
1018038	8059901
1018075	7900145
1018089	8003052
1018120	8022973
1018181	7934446
1018236	7910533
1018242	8149608
1018269	8076557
1018323	8059709
1018329	8162826
101836	8110471
1018405	7965722
1018425	8169716
1018450	8040478
1018455	8086149
1018459	8074911
1018468	7927983
101849	8007903
1018490	8170251
1018490	8175549
1018490	8175556
1018577	8078779
101863	7949567
1018648	8089695
1018734	7954137
1018738	7922129
1018776	7968876
1018785	8122128
1018854	7927509
1018857	7957760
1018858	7942677
1018890	7970380
1018903	7994054
101891	7939935
1018916	8163247
1018922	7926107
1018923	7997490
1018963	8053647
1018977	8061407
1018992	7937999
1019019	8099105
1019039	8139888
1019045	7929306
1019090	8016885
1019096	7956004
1019145	8069767
1019164	8037428
1019169	8094618
101918	7938054
1019180	7953389
1019187	8074689
1019257	7954526
1019266	7941061
1019284	7957522
101936	8005034
1019408	8063269
1019458	7975411
1019460	7931603
1019461	7919565
1019488	8104116
101961	8036704
1019664	8118321
1019674	8042261
1019697	8170251
1019697	8175556
1019731	8166352
1019742	8117397
1019795	8131809
1019823	8038979
1019825	8010083
1019862	8122814
1019868	8131645
1019902	7913659
1019905	8020140
1019935	7932536
102004	8068729
1020066	8044952
1020116	8120205
102012	7968914
1020157	8032276
1020163	7950523
1020171	7953277
1020195	8069767
1020212	8049011
1020248	8045290
1020259	8080620
102028	8065413
1020342	8085584
1020343	8127420
1020388	8056106
102041	7973450
1020413	7948605
1020423	7938948
1020458	8143501
1020481	8096250
1020488	7960895
1020503	8119337
1020505	8058517
1020538	8050364
1020539	7898658
1020573	8156216
1020574	8149316
1020599	8151248
1020622	8102609
1020628	8096501
1020648	8156133
1020715	7971374
1020811	7904954
102086	8073383
1020873	7998541
1020881	8019443
1020895	8143269
1020903	8047357
1020910	7972545
1020932	8015767
1020936	7898229
1020973	8002019
1021009	7995349
1021036	8032144
1021069	8103861
1021117	8079105
1021133	7969052
1021165	8008964
1021172	8059958
1021176	7980398
1021180	8155475
1021180	8161302
1021184	8062479
1021300	8107253
102135	7993414
1021354	7949797
102138	7921664
1021401	8110605
1021446	7964918
1021509	8108812
1021520	8087449
1021527	8059013
1021538	8009905
1021552	8162284
1021586	8023217
1021608	8099105
1021612	8109822
1021639	8058089
1021645	7932722
1021677	8088894
10217	7976577
1021720	8032835
1021756	8021474
1021801	8045498
1021803	8164033
1021852	8160754
1021858	7953277
1021877	8094740
1021883	7967565
1021889	7900145
1021891	8107327
1021918	8159851
1021929	8029855
1021978	7925872
1021989	7941676
1022016	8079313
1022045	8038140
1022074	7998662
1022074	8013353
102214	7900653
1022143	8132536
1022143	8133213
1022184	7958937
1022198	8023381
1022240	8057518
1022253	8030235
1022263	8118545
1022277	8092459
1022342	8048251
1022354	8148573
1022366	8137476
1022393	8114549
1022413	8133166
1022427	8016520
102244	8070914
1022446	7979695
1022447	7900589
1022453	7993615
1022529	7931041
1022534	7953680
1022534	7987367
1022537	7896694
1022537	7944156
1022633	8111866
102265	8100613
1022655	8045013
1022666	7907157
1022808	8102466
1022852	8154621
1022868	8180263
1022947	8052946
1022990	8026441
1022996	8152598
1023000	8081193
1023007	8180407
1023007	8180408
1023007	8180409
1023010	8052371
1023011	8052371
1023012	8009458
1023020	7910129
1023020	8046517
1023020	8102861
1023020	8169741
1023028	7925872
1023051	8086149
1023095	7913919
1023107	8123892
1023128	8030097
1023134	7929613
102315	8114003
1023197	8067447
1023203	7973663
1023232	8130938
1023263	8078013
1023284	8011288
1023295	7915391
1023307	7960132
1023323	8039252
1023340	8161905
1023384	7905228
1023442	8111992
1023474	7934902
1023481	7943953
1023517	8040462
102352	7956904
1023543	8056976
1023594	8162637
102364	7921138
1023656	7895808
102366	7897739
1023688	8156548
102369	7932712
1023737	8019761
1023746	8059595
1023796	7969304
1023796	7969310
1023796	7969316
1023796	7969322
1023796	7969328
1023845	8098507
102395	7993113
1024041	8144290
1024041	8144316
1024053	7978354
1024062	7954594
1024084	8045719
1024100	8058858
1024133	8042540
102415	8114519
102416	8006324
1024238	7978915
1024248	8044846
1024254	7917894
1024303	8065123
1024313	8081291
1024323	8043277
1024335	7992890
1024351	8072202
1024355	7942811
1024369	7956951
1024399	7942110
1024424	7908408
1024424	8001783
1024424	8042058
1024428	8180324
1024441	8095766
1024460	7977510
1024469	8075819
1024498	8110139
1024498	8116146
1024515	8000864
1024580	7963512
1024584	8124640
1024584	8178288
1024595	8122138
1024600	8028754
102461	8049656
1024624	7969561
1024639	8063025
1024677	8027342
1024707	8036752
102474	7984679
102474	7984978
102474	7990289
1024745	8136986
1024745	8143628
1024760	8011479
1024785	7931383
1024844	8081817
1024896	7912526
1024939	7980000
1024982	7971921
1024982	8046596
1024982	8080992
1025002	8079432
1025023	8060595
1025056	7943346
102508	8140749
1025084	8054768
1025132	8139824
102519	7989919
1025190	8041421
10252	8152598
102520	8070860
1025248	8041678
1025297	8118307
1025297	8178083
1025304	8065407
1025329	7894070
1025397	8132706
1025402	8017828
1025418	7995656
1025449	8012862
1025495	8074696
1025518	7975597
1025562	8052946
1025566	8132317
1025572	8038310
1025583	8111990
10256	8105502
102562	7944432
1025642	8134926
1025651	8101137
1025654	7903400
1025685	8045295
1025707	7931397
1025722	8047637
1025722	8063474
1025727	8106251
1025729	7940174
1025746	8038950
1025774	8029456
1025778	7898803
1025796	8127523
1025799	7980890
1025823	7908158
1025847	8162651
102592	8010138
1025973	7961951
1025999	8095765
1026040	7996951
102607	8117391
1026070	8013036
1026102	7940001
1026153	8092971
1026241	7898544
1026285	8166650
1026285	8174104
1026298	8039271
1026320	8143302
1026328	8171155
1026332	8043428
1026422	8015192
1026422	8019586
1026425	7987011
1026429	8076165
1026441	8076798
1026467	8088906
1026473	7917562
1026475	7937998
1026478	7982412
1026494	8008285
1026526	8034580
1026559	8066547
1026563	7997536
1026574	8108751
1026636	7967106
1026686	7922478
1026699	7905923
1026707	7917081
1026723	8051570
1026760	8131299
102680	7909526
1026802	7895018
1026816	8059901
1026837	8128097
1026860	8041373
1026888	7987519
1026932	7896140
1026945	8002993
1026970	8100792
1026974	8064513
102699	8125427
102699	8178796
102699	8179997
10270	8127538
1027120	8126271
1027141	8003055
1027185	7963202
102719	8078452
1027227	8175571
1027231	8171162
1027238	8022609
1027268	8062958
1027271	8035911
102728	8137168
1027281	8086076
1027289	7939058
1027295	8141189
1027338	8023671
1027352	8159095
1027353	7964630
1027362	8173175
1027441	8030880
1027464	7976762
1027498	8125466
1027498	8178830
1027498	8180026
1027519	7938783
1027525	8133267
1027538	8104759
1027598	8082259
1027599	8149371
1027599	8149391
1027647	8108721
1027658	7900653
1027685	8033393
1027722	8149609
1027726	7937871
1027763	8117515
1027766	7979695
1027788	8050620
1027818	8026406
102787	8116609
1027870	8108671
1027872	7947527
1027906	7953849
1027906	7954663
1027906	7961054
1027907	7953849
1027907	7954663
1027907	7961054
1027910	8044093
1028046	7915591
1028057	8165341
1028063	8175571
1028187	7926707
1028201	8091653
1028229	8139104
1028270	8091803
1028286	8098375
102830	8175298
1028308	8164628
1028318	8134822
1028323	8079617
1028352	7967552
1028356	7949534
1028368	8162651
102840	8128885
1028442	7974122
1028461	7984260
1028497	8147356
1028500	8038702
1028505	8118569
1028505	8178209
102854	8038317
1028562	7917150
1028664	7960130
1028670	7933009
1028705	7985933
1028712	8159401
1028757	8143658
1028762	8021602
1028767	8126590
1028805	8037460
1028808	7916528
1028821	7921480
1028844	8020379
1028844	8027353
1028844	8035833
1028844	8069497
1028844	8133026
1028844	8139801
1028844	8180224
1028844	8180262
1028844	8180285
1028885	8113643
1028916	8010372
1028966	8016704
1028973	8138070
102899	8007903
1029002	8109047
1029008	8149102
1029026	7920194
1029084	7937987
1029100	8147394
1029185	7924681
1029200	7985740
1029215	7978906
1029245	8110827
1029248	8079948
1029317	7900145
1029322	7982087
1029338	7997134
1029344	8026495
1029350	8117472
1029402	7909969
1029405	7984614
1029437	8091465
1029447	8063030
1029449	8144641
1029460	8171433
1029471	7991514
1029482	8018129
1029484	8094147
1029484	8138148
1029489	7956023
102952	8029450
1029522	7985962
1029537	8174266
1029561	8127420
1029600	8133457
1029602	8000947
1029603	8004405
102964	8158377
1029642	7979877
1029643	8005538
1029665	8064151
1029704	7981721
1029704	7981723
1029704	7995264
1029704	8001103
1029718	8100457
1029724	7981513
1029726	8077771
1029727	8058517
1029728	8119079
1029731	8180238
1029751	7917908
1029751	8151378
1029760	8180356
1029775	8019233
1029840	7915591
1029872	8109681
1029905	8050916
1029922	8052371
1029927	8046911
1029966	8122700
1030012	8156133
1030060	7991457
103009	7995349
1030136	8148279
1030141	8095361
1030242	7917039
1030306	7898110
1030329	8057575
1030366	8034813
1030374	8141084
1030376	7927873
1030381	7916591
1030396	8124157
1030413	8094827
1030488	8147723
1030532	7994732
1030534	8094147
1030534	8138148
1030538	7893160
103054	8136752
1030572	8136536
1030586	8180399
1030589	8039191
1030590	8137180
1030616	8073940
1030627	8049680
103065	8139773
1030651	8148152
1030691	8116621
1030694	8097471
1030725	7969484
103074	8144620
1030786	8125836
1030886	7915593
103089	8021755
1030892	8048642
1030898	8090465
1030916	7968853
1030963	8121550
1030964	7972734
1031024	7929631
1031024	7958156
1031024	7965482
1031024	8173731
1031024	8176283
1031031	8041697
1031039	8069339
1031084	8098462
1031091	8110684
103110	8145664
1031106	7971916
1031122	8150871
1031138	7957201
1031189	8045138
1031232	8011342
1031233	8065551
1031262	8012204
1031268	8061427
1031270	8020376
103131	8099755
1031323	8008614
1031328	8066403
103135	8166798
1031372	8106990
1031426	7951592
1031427	8109815
1031435	8053552
1031449	8120324
1031464	8020920
1031471	8148189
103154	7939069
1031559	7920281
103156	7939972
1031563	8040188
103161	7979399
1031618	7897269
1031638	8135786
1031641	8112336
103166	7906727
1031665	8106704
1031670	7942264
1031678	7927059
1031688	8090572
1031705	8161477
1031724	8135032
1031766	8127523
1031780	8026924
1031782	8074396
1031790	7893773
1031798	8097095
1031809	7897967
1031810	8163963
1031827	7994815
103183	7913826
1031996	7982302
1032010	8013102
103202	8166200
1032021	7899347
1032021	8079634
1032025	7905743
1032054	8173262
1032059	8163427
1032063	8069455
1032068	8129630
1032135	8082670
1032192	8142898
1032213	7914297
1032222	7930563
1032269	8095660
1032316	8116907
1032370	7982047
1032371	8160035
1032434	8039038
1032438	8167197
103247	8129935
1032474	8084001
1032539	8132899
1032544	7916586
1032554	8130207
1032564	8033302
1032580	7927873
1032583	8072042
1032593	8067009
1032593	8101776
1032593	8166075
1032598	8044390
1032614	8073707
1032636	8036445
1032670	8038825
1032700	8125444
1032767	8006901
1032793	8100729
1032805	8045139
1032805	8055262
1032875	8013066
1032883	8143782
10329	8035936
1032927	8110490
1032943	7931120
1032969	8083468
103297	8091869
1033004	7900403
1033034	8123421
1033044	8129944
1033082	8092837
1033105	7999084
1033120	8007592
1033156	7982841
1033179	7920159
1033278	8000466
1033312	8099090
1033329	8133761
103333	7990972
1033338	7965237
1033346	7910080
1033395	8019572
1033395	8019700
1033438	7994714
1033471	8036402
103349	7998376
1033517	8103850
1033524	8138309
103354	8004243
1033543	8154126
1033545	8006739
1033561	8086149
1033574	7945126
103359	8050994
1033596	7999168
1033598	8017865
1033627	7927098
1033627	8001071
1033627	8043488
1033627	8071059
1033639	7909215
1033665	7901304
1033764	8063383
1033767	7955127
1033799	7906359
1033806	8064102
1033818	8075593
1033825	8069154
103385	8030928
1033893	8040635
1033914	8028816
1033940	8011335
1033943	8079059
1034054	8133922
1034079	8067817
1034094	7982304
1034137	8163012
1034155	8069878
1034161	8132720
1034204	7977205
1034206	7946108
1034218	8066392
1034243	8123694
1034258	8110915
1034297	7979380
10343	7915591
1034309	7950642
1034340	8178827
1034340	8180023
1034372	7937592
1034380	8171225
1034426	8003942
1034436	7959459
1034443	7998093
1034474	8164590
1034493	8180376
1034499	7961874
1034537	8035800
1034607	7936795
1034643	7937856
1034645	8072005
1034676	7939927
1034754	8161322
1034754	8161332
1034754	8161349
1034775	8162566
1034779	7905488
1034785	8097014
1034825	7936361
1034874	8032098
103489	8081502
103492	8104561
1034967	7918432
1034969	8011139
1034988	8037752
1034990	7945159
1035044	7894527
1035047	8055425
1035056	8170643
1035082	7912301
1035084	8118027
1035084	8118030
1035084	8177903
1035154	8136953
1035159	7981719
1035168	7895157
103519	7910185
1035205	7970310
1035217	8100509
1035231	8024023
1035270	8025323
1035294	8124386
1035334	8031721
1035351	8101211
103537	8069843
1035393	8149331
1035414	7934900
1035453	7946324
1035458	8176186
1035483	8155882
1035541	7993064
103556	7982087
1035562	8122652
1035568	8004306
1035582	8139412
10356	8061917
1035645	8043466
1035649	8143109
1035667	7978355
1035687	8152921
1035728	8135140
1035729	8098422
1035794	8006478
1035866	8118601
1035866	8179522
1035879	8029417
10359	8057882
1035928	7904426
1035979	8003942
1036010	8109329
1036027	8106817
1036036	8083746
1036076	8125440
103611	8117794
1036145	8072005
103616	7946810
103616	8168847
1036161	7971540
1036163	8013472
1036165	7955127
1036166	8022812
1036186	7907640
1036223	8163442
1036224	8069046
103624	8066199
1036249	8141727
1036298	8138533
1036298	8158959
1036330	7939493
1036373	8018056
1036397	8112017
1036437	8097691
1036459	8110605
103648	7900930
1036505	7934978
1036514	8098288
1036519	8113225
1036535	7997555
1036589	7927365
1036589	7933329
1036589	7933425
1036617	8045538
1036680	8086682
1036681	8125464
1036681	8180030
1036702	8061223
1036720	8023379
1036787	8025324
1036812	7942828
1036812	8005472
1036812	8025400
1036857	7955109
1036865	7984679
1036865	7984978
1036865	7990289
1036947	7937076
1036983	8097786
1036983	8103225
1036983	8141223
1036988	8079059
1037015	7961874
1037068	8085409
1037104	8090890
1037116	8038551
1037124	8142220
1037127	7919733
1037155	7996082
1037161	7924204
1037198	8102859
1037250	8150378
1037258	8098202
1037310	8033236
1037323	7972537
1037423	8078056
1037437	8086371
1037514	7973017
103757	8172657
1037604	8040427
1037627	8106180
1037707	7980234
103772	7981725
1037726	8037822
1037746	8156548
1037775	8036995
103778	7908837
1037801	8077900
1037826	8047366
1037834	7972578
1037834	8102412
1037834	8154364
1037879	7943959
1037887	8133166
1037948	7990087
1037965	7930340
1037981	8172031
1038015	8048756
1038066	7925868
103807	8015428
103809	7979405
1038101	7921271
103814	8140968
1038185	7903087
1038258	8159121
1038268	8015228
1038268	8019566
1038271	8120881
1038311	7953621
1038405	8023574
1038420	7901688
1038432	7974550
1038482	7938330
1038562	7981105
1038580	8036700
1038586	8005548
1038586	8005554
1038586	8013324
1038586	8013326
1038586	8013330
103861	7922290
1038641	8044497
1038645	8092639
103868	7997371
1038687	8001429
1038786	8154246
1038800	8062067
1038838	7995143
1038842	8137907
1038849	8085119
1038864	7914928
1038867	8143773
103887	8066392
103888	8117627
1038918	8063589
1038923	8118057
1038923	8177928
103893	8170643
103900	7938048
1039008	8015382
1039016	8026719
1039020	8063507
1039027	7953824
1039027	7963871
1039039	8129883
1039043	8171826
1039058	8030357
1039069	7955864
1039117	8052868
1039136	8119938
1039182	8071495
1039222	8157258
1039226	8086371
1039252	7980066
1039260	7932594
1039267	7930119
1039365	8060961
103941	8149349
1039428	8109652
103943	7956829
1039453	8168579
1039476	8124909
1039476	8178497
1039506	8101362
1039543	7999597
103955	8174676
103958	8067821
1039585	8097016
1039692	7938602
1039716	8065411
1039718	7938228
1039722	7925593
1039743	8116675
1039764	8052748
1039766	8077953
1039802	8180290
1039802	8180291
1039826	8041120
1039860	8158635
1039889	7945634
