probe_id	probeset_id
244345	8060800
244360	7967568
244362	8088479
244370	8168740
244415	8010081
244447	7957792
24447	8131413
244518	8125858
24455	8051384
24455	8068412
244617	8104116
244619	7927504
244628	8092354
244635	7914233
244659	7966843
244675	8048251
244681	8075268
244695	8058519
244711	8130423
244743	8165933
244748	7910145
244765	7922267
244791	7981455
2448	8165693
244811	7977479
244875	8164338
244883	7915436
244924	8129477
244939	8127025
244966	8125428
244966	8178797
244966	8179998
244969	7953693
244994	8023887
24500	8110605
245000	8062192
245007	8016983
245026	8021140
245031	8018817
245054	7985242
245068	8080005
245085	8038572
245108	8100284
245110	7952328
245111	8104542
245116	7974254
245118	8121200
245126	7949552
245144	8108715
24517	7987334
245173	8097524
24518	7993272
245240	8112311
24525	8035446
24527	7925420
245277	8060524
24534	8060062
245345	8148931
24537	8063954
245424	8033003
245425	7904306
245436	7934798
245450	8045082
245454	8101775
245454	8166076
245467	8004151
245517	8068400
245525	7995407
245528	7936784
245545	7973839
245568	8148931
245584	8052675
245597	8009254
245610	8006179
245622	7955605
245629	8074620
245647	7976725
245663	7941942
245664	8143295
245705	8021780
245718	8035404
245737	8015069
245739	8144657
245740	7988349
245748	8071746
245772	7968125
245774	8146079
245780	7982293
245797	8162596
245800	7900376
245838	7911135
245856	8074882
245861	7951938
245936	7911210
245996	8075601
246010	8137251
246015	7970808
246021	8097479
246037	7923852
246042	8036984
246047	8061250
246048	8078411
246057	8106406
2461	8003164
246104	8020837
246161	7974254
246182	8141793
246182	8141833
246185	8039071
246191	8008543
246195	8063503
246203	8071130
246206	8043437
246218	8166773
246229	8150919
246231	8010138
246234	7932726
246271	8145457
246273	7941932
246279	8023217
246286	8144375
24629	7943346
24632	7987216
246323	7949663
246324	7923961
246344	8081248
24635	8017097
246390	8060386
246397	8146461
2464	8169386
246414	8124907
246414	8178495
246418	7923042
246449	8061833
246475	8069149
246504	8123369
246506	7950417
246509	8101667
246528	7957276
24653	7920232
246544	8170303
246554	8019957
246572	7961991
246585	8153362
246605	7948930
246618	7969915
24663	8087408
246667	8157820
246675	7937136
246692	7934063
2467	8163327
246704	8078188
246717	7973450
246758	8047585
246791	8083817
246818	7919159
246831	8084928
246832	8036105
246836	7939982
246868	8006324
246901	7947562
24692	8111669
246924	8154232
24693	8099849
246967	8100587
246976	8146899
246991	8082235
247009	8113575
24703	8164650
247042	7921077
247045	7908150
247047	8146889
247076	8109247
247083	8119108
247096	8030257
24710	7912796
247114	8092913
247117	8090854
247122	8149284
247141	8149822
247153	7997757
247161	8035275
247168	7943117
247176	7944844
247184	8113036
247190	8008349
247220	7969367
247248	7966667
247253	8067012
247268	8072503
247270	7972056
247277	8117731
247277	8177705
247277	8179008
247280	8059344
247318	7910213
247324	8099996
247327	7970080
247328	7968354
247340	8104116
247348	8032599
24737	8137237
247377	7995325
247389	8033741
247392	8052732
247398	8060193
247406	7992194
247448	7968557
247504	8098169
247510	7908729
247522	8069949
247526	8172087
247591	8011406
247613	8172402
247676	7957553
247701	7967697
247711	7998043
247714	7925563
247768	8025897
247781	7911153
247787	7982826
247807	8044145
247843	8111386
247864	8105420
247866	8029398
24788	8070154
247891	8015797
247917	8141072
247918	8120601
247920	8052744
247984	8116483
247989	8092639
247994	8066460
248012	8022169
248033	8022325
248047	7963607
248053	8048467
248067	8021770
248117	8040478
248127	8022875
248171	8006588
248172	8147723
248183	8169054
248185	7995349
248197	7980698
248204	8138892
248207	7915311
248228	8036817
24823	7925588
248261	7998819
2483	7901747
248302	8004084
248320	7922808
248329	7973011
248342	8044101
248344	8065445
248369	7938661
248386	8140542
248404	8104904
248413	8009236
248418	8043726
24843	8057720
24846	8045560
248468	8021455
248491	8032707
248509	8125479
248509	8178840
248516	7981168
248520	8046923
248522	8098462
248533	7966214
248550	7902348
248597	8126300
248604	8129314
248608	8154526
248641	7899487
248683	8173171
248711	7957168
248724	7954000
248747	8137804
248751	8165004
248759	7944968
248761	7910209
248769	8166713
248779	7995667
248783	8102744
248792	8118647
248792	8178256
248792	8179547
24883	7939941
248836	8025016
248847	8039673
248860	8049373
248866	8154952
248880	7938065
248892	8098427
248906	8048271
248919	8129136
248952	8132914
248953	8055405
248973	8130892
248976	7945063
24899	7985161
248999	7931864
249016	8152977
249025	7970004
249039	7988854
2491	8000595
249124	8006819
249126	8016413
249135	8003320
249151	8141012
249156	8126936
249157	8124927
249157	8178477
249157	8179751
249175	7981719
249175	7981725
249175	7981731
249175	7981741
24918	7969059
249203	8119060
249204	8054944
249221	8175567
249232	7907789
249240	8171761
249244	8055463
249258	8029542
249275	7962443
249275	8013907
249308	8073750
249311	7923038
249367	8107132
249392	7921361
249394	8117803
249417	8122576
249433	8003084
249446	8091119
249469	7993481
249475	7937149
249516	8082237
249523	7991298
249567	8037971
249568	8099549
249583	8039207
249583	8180196
249583	8180261
249590	8041539
24961	8020374
249630	7979549
249640	8131380
249641	8010618
249646	7904922
249658	7910130
249658	8046517
249658	8102861
249658	8169741
249682	8168891
249689	7993832
249736	7979995
249772	7921273
249793	8079423
249799	7940301
24980	8058612
24981	8005028
249818	7915206
249834	7922106
249834	8003004
249865	7981513
249870	8053140
249879	7938007
249883	7946077
249916	8092223
249949	8114471
249956	8154380
249998	7963082
250000	8051584
250023	8114975
250026	7910209
250046	8019829
250049	7998979
250078	8163949
250089	7934069
250109	7919141
250109	7919148
250109	7970384
250109	8155593
250129	8049198
250159	8171169
250177	8128796
250187	7927098
250187	8001071
250187	8043488
250187	8071059
250205	8077667
250219	8112438
250227	8027855
250237	8152700
250241	7914532
250250	8009318
250259	7937260
250259	8019713
250269	8136677
250276	8117731
250276	8177705
250276	8179008
250283	8072740
250359	7976404
250393	8086937
250414	8148979
250423	8171296
250489	8144347
250516	8073144
250521	8015213
250521	8015217
250521	8019575
250521	8019577
250522	8070779
250528	8154126
250541	7982047
250582	8072730
250592	8116038
25060	7917111
250605	7953883
250610	8013313
250615	8159507
250636	7991583
250649	7996075
250677	7932884
250678	8053698
25068	8065919
250686	7998934
250689	8126034
250695	7961107
250698	8103390
250701	7921426
250719	7951041
250733	8109341
250737	7990756
250745	8029962
250751	8141727
250771	8062163
250779	8009095
250781	8069878
250797	8031381
250806	8085761
250808	8117708
250822	8090060
250850	8117570
250857	8139920
250893	8049236
250920	8022565
250924	8075574
250944	7919304
250949	7921443
251015	8069330
251027	8158211
251034	7956748
251069	7930212
251081	7950462
251099	7939588
251111	7948911
251137	7910659
251181	8083270
251187	8003479
251228	8105435
251233	8139704
251254	8093257
251316	7950008
251321	8068352
251325	7940282
251344	7958578
251356	8099748
251363	8019210
251364	7992730
251380	8081231
251386	7939989
251391	7985150
251401	7981175
251403	7945990
251408	7946639
251409	8139882
251455	7947567
251462	7912038
251481	8154210
251486	8175687
251503	8005459
251517	8081097
251520	8122733
251541	7907536
251549	7912165
251563	7965230
251574	8175649
251612	8159847
251615	8163913
251623	8102204
251655	8146791
251679	8070614
251680	8101160
251703	8091418
251714	8089695
251755	8173687
251758	8174094
251766	7989920
251767	8032714
25179	7912055
25179	7912057
251810	8101315
251811	8138996
251825	7924304
251849	8015212
251849	8015216
251849	8019575
251849	8019577
251874	8088461
251876	7938003
251898	8070296
251915	7973103
251916	8035466
251958	8128802
251977	7938109
251989	8094031
251990	7952118
252015	7980453
252021	8166240
252030	7939119
252036	8030992
252051	8046127
252052	8005101
25206	8034838
252069	7923595
252139	8077854
252160	8126949
252180	7904898
252218	8170814
252248	8129286
252273	8094841
25229	8133029
252297	8133827
2523	8118315
2523	8178088
2523	8179325
252324	8114976
252348	8054033
252370	8039479
252381	7940655
252386	7991862
252388	8165443
252393	8165421
25240	8175686
252422	7939911
252436	7931102
252453	8169440
252454	7991541
252463	7973011
252489	8074883
252508	8130968
252511	7945689
252512	8104651
252519	8030750
252541	8101172
252547	8088644
252553	8135910
252597	8148693
25262	8155331
252667	8124738
252667	8179645
252684	7918206
252691	7974093
252719	8077783
252723	8023753
252725	7923993
252732	7984169
252756	8117577
252768	8034480
252792	7944800
252816	8115167
25283	8148005
252834	8120274
252837	8069566
252875	8077793
252887	8008474
252894	8001452
252907	7938711
252924	8163014
252925	8144899
252955	7934164
252969	8069857
252970	8069207
252977	8152641
252984	8019529
252991	8099171
253003	7907395
253027	7918872
253038	7912522
25304	8154218
253053	7946143
253079	8092052
253120	8054478
253146	8061065
253204	7907961
25321	8046013
253223	7914201
253224	8086140
253228	8155079
253241	8014366
253279	8175278
253287	7916416
253296	7995709
253331	8126393
253336	8129316
253348	8113056
25335	7902520
253409	8136555
253424	8010663
253446	7919599
253453	8122130
253462	8130127
25348	7964866
253490	8032260
253497	7945770
253504	7899080
253564	7927461
253569	7939117
253588	7918455
253591	8122828
253592	7978759
253596	7973111
253600	8010616
253606	8175707
253606	8175709
253608	8095729
253638	8044932
253645	8029992
253654	8065068
253664	8076883
253673	8156578
253680	7962044
253721	7928749
253739	8167609
25374	8041819
253752	7947201
253783	8044209
253796	8118321
253840	8083327
253850	7961841
253859	8159918
253863	8092184
253877	8067501
253888	8175100
25392	8006424
253950	7904285
253969	8088218
253970	8068939
253987	8083266
254024	7946642
25403	7967093
254036	7962383
254039	7969484
254041	8099804
254042	8045166
254044	8109650
25408	8044156
254090	8021588
254102	7905511
254105	8100707
25412	8082907
254140	7963972
254142	8045292
254151	8088481
254152	8065068
254157	8058532
25421	8013299
254219	8117566
254226	7931028
254254	7907961
25428	7902849
254285	8056984
254286	8041541
2543	8148624
254303	7973031
254310	7934296
254316	7992794
254334	8006122
254371	7982075
2544	8108584
254407	7979983
254413	8147901
254424	8053874
254456	8104251
254471	8144278
254471	8144280
254478	8081911
25448	8038686
254529	8160398
25454	8036884
254544	8052120
254552	7992746
254559	7955980
254569	7953938
254583	7945741
254595	7980272
254601	7991831
254627	8173305
254668	8072005
254682	7932337
254685	8123311
254695	8102609
254729	8118167
254729	8178004
254729	8179284
254735	7961963
254738	7911571
25475	8165689
254772	7900145
254774	8119129
254776	7993166
254781	7908729
254801	7991452
254819	8073275
254824	7955111
254875	7922795
254878	8026685
25488	8159261
254886	8071093
2549	8061784
254913	7976829
254921	8022433
254921	8067845
254957	7999298
254958	7978562
254972	7979043
254994	8073521
255046	7911484
255047	7973031
255065	8144517
255095	7940495
2551	8005698
255107	7948040
255252	7929946
25527	8073703
255294	8028130
255308	7972406
255318	8014582
255335	7999388
255371	7904870
255371	7904949
255371	7924232
255371	8074844
255393	8017841
255395	7946740
25541	8024872
255421	7928217
255424	8026981
255452	7962818
255457	8120422
255460	8077801
255478	8104159
255522	7983119
255534	7925772
25554	8050896
255581	8043425
255596	7898111
255601	8062963
255620	8152822
255637	8158541
255639	7909145
255648	8117728
255653	7960892
255658	8081876
255692	7953726
255703	8099064
255731	8091630
255740	8049656
255743	7957113
255757	7938903
255794	8037062
255833	8038685
255835	7897965
255865	7910523
255881	8093824
25589	8117973
25589	8177841
25589	8179157
255903	8157685
255905	8011273
255906	8065322
255915	8089479
255918	7995309
255920	7961005
255923	8024094
255933	7956117
255933	7972578
255933	8007798
255933	8102412
255934	7949054
255944	7947530
25596	8020465
255972	8023829
255975	8142319
255977	8131137
255980	7960829
256005	7945978
256006	8016002
256017	7980307
256022	7936354
256025	7982057
256028	7970389
256028	8069518
256041	8112311
25605	8028132
256064	8005115
256135	7939342
256156	8138599
256216	7954242
256222	8087916
256224	8101854
256233	8025182
25625	8096072
256271	8102351
256275	7904882
256275	7983281
25629	8001866
256302	7993109
256317	7920059
256318	8064566
256323	8036376
256358	8077316
256370	8139124
256373	8070333
256427	7967324
256434	8136642
256439	7916591
256442	7950694
256451	8035035
256465	7906376
25648	7914666
256480	8174892
256520	8001105
256554	8049011
25657	7948672
256571	7945364
256572	7914287
256591	8138786
256593	7958308
256599	7957795
256605	8066523
256607	8169351
256623	7970140
256629	8142231
256692	8176598
256742	8157824
256751	8088517
256767	7994317
256784	8158024
256819	7985917
256832	7915593
256855	7993731
256865	7968474
256889	7991158
256956	8093736
256995	8162196
256998	8141208
257001	7981096
257026	8130347
257054	7965468
257054	7982130
257054	8061365
257054	8075692
257054	8105433
257063	8025324
25707	8001021
257091	8116914
257094	8139045
2571	7947246
257106	8044932
25714	8100014
257142	8110497
257150	7980071
257153	7937592
257159	8091597
25716	8140975
257167	8086367
257223	8018973
257226	7960067
257246	8129230
257254	8164197
257262	8160618
257268	7907181
257284	8066587
257322	7969915
257323	8116578
257359	7993280
257363	8140086
257392	8051381
257392	8068412
257399	8023870
257406	8137090
257435	7989310
257438	8071040
257443	7932131
25746	8104400
257463	8078381
257496	8138772
257509	8051228
257511	7911275
257553	8002649
257559	8043826
257566	7974565
257576	8133370
257586	7947606
257595	8032745
257596	7924088
257613	7984085
257615	8148406
257620	8052981
257622	8018217
257669	7986449
257679	7935138
257687	8148725
257694	7922457
257699	8007113
257703	7933500
257718	8055601
257723	8066462
257728	7923172
257750	8118200
257770	8081611
257796	8003606
257815	8096927
257817	8021186
257822	8069211
257835	8026634
257847	8142271
257855	8013310
257883	8042116
257885	8153782
257905	7951164
257908	7973520
257923	7960530
257965	7997679
257969	8170233
257979	8022654
258002	8160366
258009	7919887
258022	8098288
258027	8148019
258036	8161322
258036	8161332
258036	8161349
258056	8160364
258060	8036678
258063	7998425
258148	7965428
25816	8029126
258165	8159962
258171	8159788
258217	8153906
258241	8069760
258252	8114854
258262	8149147
258276	7951421
258286	8125320
258286	8178753
258311	7896889
258328	8074957
258329	8018094
258336	8029962
258344	7957496
258352	8172067
258382	8160569
258394	8126340
258407	8009007
258411	8169248
258416	8053569
258449	7899503
258543	8014171
258557	8083997
258571	8155330
258608	8094272
25862	8028610
258625	8144663
258636	7998335
258638	8104658
258668	8003483
258672	8052797
258695	8143831
258700	7946217
258704	8028732
258732	8002398
258756	8088370
258761	8034900
258770	8045160
258770	8055274
258811	7925249
258815	8016652
258816	8123585
25882	8062850
258831	8032864
258832	8075711
258848	7962889
258878	8002620
258882	8116269
258894	7950700
258915	8069611
258922	8061106
258929	7907395
258937	8115371
258944	7950855
258949	7960435
259008	7899349
259012	8048049
259023	8032027
25904	7981096
259041	8030367
259076	8076299
259079	7951857
259084	8088999
259097	8003622
259109	8074220
259111	8154380
259132	8049826
259163	7937955
259165	7995241
259170	8089898
259236	7910880
259249	8122748
259263	8037183
259267	8027259
259273	8139533
259285	7919190
259305	7980447
259314	8091730
259318	7938054
25932	8115393
25933	8101438
259339	8158713
259344	8060610
259346	8142959
259391	8104569
25944	8104620
259464	8026502
259471	7937880
259473	8124649
259473	8178294
259473	8179594
259485	8016286
259511	7950934
259540	8081457
259578	8022617
259581	7948526
259608	8044792
259618	8098362
259619	8025380
259679	8157017
259688	7939566
2597	7939406
259712	7990713
259732	8044539
259736	8109079
259740	7975634
259759	8126087
25979	7917081
259797	8076124
259802	8115185
25983	8147331
259881	7905439
259908	7971728
259910	8005499
259919	8084744
25997	8040478
259970	7935739
259978	7954138
259983	7942819
260010	8171534
260021	8094524
260047	7906814
260050	8054456
260062	7923706
260074	8060179
260078	7936551
260093	7911240
260139	8019441
260161	7957042
260174	8052943
260198	7933089
260200	8074932
260209	8093934
260211	8084659
260213	8137818
26024	8032176
260240	7922197
260304	7953679
260304	7987367
260320	8081195
260320	8081197
260321	8019519
260328	7944301
260335	7952131
260341	8123638
260356	7995309
260383	7938045
260399	8123116
26042	8114614
260471	8055270
260489	7929537
260489	8180214
260510	7987367
260519	8117842
260519	8177753
260519	8179063
260523	7954962
26055	8003034
260556	8100230
260574	7984763
260582	8028617
260597	8138039
26062	8006708
260631	7934652
260638	7971374
260649	8164854
260652	8119395
260656	7938259
260687	8040631
26072	8073567
260721	8033331
260737	8026634
260744	8101715
260750	8082253
26077	8079133
260778	8106099
260781	7959167
260804	7960880
260806	7941037
26084	7957432
260840	8052744
260841	8141084
260843	7900653
260874	8006969
260881	8072821
2609	8020028
260921	8091634
260943	8135019
260958	7942646
260961	7942988
260998	7920192
2610	8173923
261002	7993797
261005	7953033
261011	7931917
261014	7928322
261021	7994450
26103	8026493
261046	8145419
261054	7915866
261057	8085773
261078	8010772
261082	8159875
26111	7965470
261125	8113355
261128	8063920
261135	7946614
261160	8127777
261169	8146899
261183	7902739
261199	8059802
261206	7928599
261229	7926351
261231	8120931
261258	7904882
261261	7922267
26127	8121948
26128	8116657
261297	8045562
261307	8165184
261317	8024039
261329	8004533
261342	8008355
261349	7993160
261383	8139825
261389	8113501
26143	8061166
261479	8092703
261530	8083838
261537	7971926
261542	7961209
261603	7907016
261612	8144504
261638	8102996
261644	7907281
261649	8054280
261653	7972734
261656	8126740
261662	7940270
261703	8010478
261709	8116995
261722	8061384
261769	8111789
261797	8144224
26183	8141883
261855	7914060
261857	8035804
261867	8139459
261886	8085814
261916	8007498
261942	8161173
261944	8061508
261949	8094029
261990	7925916
261992	8036995
262014	7995811
262016	8115843
262023	8070894
262028	8138597
262029	8045333
262103	8132291
262113	8071173
262143	8162188
262152	7951421
262158	8066392
262183	8122880
262203	8046015
26223	8110929
262265	7906911
262266	8066265
262280	8144681
262289	7995115
262322	8067935
262329	8094376
262350	8167868
262358	8043683
26238	7953820
26238	7963873
262425	8119352
262434	8038060
262464	7910262
26247	7971904
262496	8125458
262505	8157317
262512	8017841
262513	8155266
262524	8026492
262528	8167489
262528	8167509
262528	8167528
262528	8167565
262528	8167579
262528	8167587
262545	8124019
262635	7910293
262637	8045019
262666	8043999
262668	7903460
262697	7964090
262698	8126300
262724	8122876
26276	7907559
262782	8014337
26279	8075727
262831	7963538
262851	8118609
262860	8065952
262930	7976829
262951	7904614
262997	8073738
263040	8013429
263041	7980453
263042	7980453
263044	8039644
263075	7937710
263081	8132841
26309	7913193
263098	7914532
263112	7905471
263129	8163199
263131	7931404
263173	8152245
263177	7953099
263181	8085261
263186	8077988
263188	8138263
263193	8110617
263222	8069560
263238	7934296
263246	7968891
263247	7976985
263251	7991172
26326	7966930
263261	7922237
263262	8059340
263267	8125560
263267	8178894
263267	8180102
263269	7911245
263274	8098315
263285	8044932
263296	7970623
263330	7964233
263334	8123399
263355	8049074
26339	7922159
263391	7965213
263456	8116569
263468	8066033
263478	8065068
26350	8079836
263500	8068155
263508	8060215
263517	8163256
263545	8032486
263557	8118247
263557	8178073
263557	8179312
263565	8116753
263568	8109235
263570	7990688
263573	8031318
263573	8031334
263573	8039876
263590	8175333
263595	8164294
263602	8140071
263616	8071187
263619	7940077
263633	8166612
263645	8073581
263686	8033318
263700	8040007
263705	7982464
263714	8022278
263718	8155232
263721	7976064
263739	7972734
263757	8041221
263759	7937032
263767	7957160
263773	7942646
263777	7945638
263816	7953099
263878	8072667
263893	8015156
263893	8019610
263904	8035305
263930	7944800
263935	8039112
263951	8161914
263956	8047637
263956	8063474
263970	7898876
263976	8140565
263996	8062367
264004	8128076
264032	7981959
264032	7981963
264051	7951336
264055	7994850
264063	7957684
264066	7918877
264123	8129730
264144	7999021
264169	8122743
264186	8012885
26419	7963953
264190	8081295
264210	8143443
264233	8125496
264233	8178851
264233	8180045
264250	8042541
264269	8032715
264275	7977124
264304	7911447
264305	7997320
264307	7941078
26436	8149540
264390	7919304
264406	8140146
264409	8074926
264409	8105943
264409	8105996
264409	8111456
264409	8112495
264409	8112559
264409	8124473
264425	8132101
264459	8129272
264499	8036156
264515	7927774
264540	8158994
264562	8016177
264564	8039388
264566	8149074
264584	8090890
264594	8033555
26460	8095702
264604	8164412
264611	7926561
264623	8031318
264623	8031334
264623	8039876
264629	7936995
264630	7946431
26464	8104393
264647	7918793
264648	8122551
264662	8069772
264669	8107388
264680	8034394
264709	8124860
264709	8178440
264709	8179714
264710	8048751
264727	8138873
264763	8074885
264764	8074885
264765	8081942
264827	7987362
264850	8139766
264851	8096898
264861	8164299
264889	8012921
26490	8145623
264918	8009753
264926	7913941
264928	7997194
264948	8117918
264948	8177881
264948	8179201
264962	8105798
264992	8076616
265019	8037993
265020	7947130
265021	7912504
265043	7984753
26505	8148647
26506	7938349
265100	8110492
265114	8045029
265135	8074633
265150	8063777
265151	7998447
265157	7953440
265188	7993261
265237	8157140
265252	8100852
265314	8012083
265317	7966184
265336	7975759
265345	7918051
265397	7977287
2654	8065352
265403	8167211
265406	8099755
265412	8125440
265424	8157282
265426	8138707
265442	8103243
265445	8098171
265499	7900489
265501	7906865
265503	8124904
265503	8178492
265503	8179735
265511	8074092
265513	7949648
265514	8091751
26552	8117391
26553	8085280
265531	7954435
265537	8120582
265561	8069051
26558	7991456
265588	8028329
265603	8166041
265629	8031498
265640	8103550
265642	8061945
265736	8021620
265750	8043648
265775	8152245
265776	8027278
265783	8141793
265783	8141833
265836	8071503
265839	8134619
26584	7995609
265846	8040052
265847	8002250
265849	7961867
265853	7936319
26586	8127238
265864	8039339
26587	7995376
265876	7924151
265883	8056503
2659	8140983
26594	8028588
265940	7968102
265944	8110477
26595	7956425
265950	8042236
265994	7953060
26600	7960175
266009	8169155
266016	8106355
266040	8147797
266066	7977411
266083	8038666
266099	8102863
266107	7904880
266108	8121412
26614	8091561
266159	8002707
266198	8114897
266218	7942831
266222	7977645
266236	7963323
26624	8175644
26627	8174824
26629	8152620
266300	7912773
26631	8093938
266316	8049316
266363	7920916
266408	8158668
266450	8005266
266468	8049105
266479	8108721
266482	8099360
266488	8051484
266503	8075710
26652	8004863
266523	8031681
266524	8051034
266549	8113640
266571	8154380
266577	8102784
266602	8038257
266604	7974340
266615	7979664
266618	7899900
266624	8030131
266626	7959297
266637	8086650
266638	8070779
26665	8084686
266655	8144945
266658	8014353
266670	8089296
266685	7986636
266697	8111077
266706	7897440
266721	8036946
266734	7971142
266736	8039405
266739	7970083
266740	8130179
266752	8080944
26677	7973021
266795	8049738
266798	7973239
266805	8092885
266823	8171826
266830	8125557
266830	8178892
26684	8111123
266840	7915903
266841	8113068
266843	8141689
266883	7947743
266910	7914497
266946	8141071
266967	8140643
26698	8045168
26699	8045168
267001	8145538
267011	8059918
267044	8074881
267065	8148679
267068	8104377
267070	7905513
267082	8072944
2671	7949947
267127	7993256
267151	8157019
26719	8145245
267202	7922671
267216	7960128
267219	8162874
267251	7939660
267255	7900263
267280	7932787
267300	8135975
267307	8158213
267341	7983919
267351	8063027
267352	8112259
26737	8027513
267370	8086497
267374	8042548
267379	8065140
267453	8076330
267457	8025988
267474	7948893
267479	8098754
267502	7982202
267521	8146666
267530	8132927
267584	8149299
267600	7916591
267609	8042116
267646	8025379
267662	7927164
267666	8110168
267673	8065407
267684	8077854
267731	8025311
267741	8005366
267744	7900086
267757	8103893
267773	7925657
267773	8056221
267780	7971530
267789	7900182
267798	8137578
267807	8118569
267807	8178209
267809	8145228
267819	8072930
267826	8059802
267838	7934069
267850	8107922
267852	7901610
267857	8125732
267857	8178989
267861	8140853
267862	8071645
267870	8015184
267870	8015192
267870	8015200
267870	8019582
267870	8019586
267870	8019589
267890	8151687
26795	7979794
267995	7998224
268040	8062780
268042	8031055
268063	7918952
268078	8090575
268080	8164849
268081	8021950
268115	7981946
268130	7962624
268132	8172653
268190	8149930
268206	7979058
268209	8155491
26821	8028384
268218	7900634
268256	7936109
268283	7952895
268283	8067821
268314	8126298
268315	8071295
268320	7920315
268330	8144661
268383	8088740
26840	8092639
268411	7943728
268419	8061311
268422	8040820
268432	8054343
268464	8038992
268486	8059061
268503	8155198
268506	8141491
268527	8057693
268528	7993256
268529	8013480
268553	8092313
268558	8098422
268568	8146129
26857	8076059
268594	8139425
268597	7994128
268625	8125462
268630	7912853
268636	8133267
268645	8142537
26867	8057818
268678	8080854
268687	8069670
268707	8035940
268711	7919019
268724	7946079
268727	7899063
268732	7985161
268737	7926720
268740	8072734
268763	8038277
268766	8057889
268773	8175586
26881	8008979
268811	8020311
268821	7940663
268837	8123255
268846	8034697
268848	8064320
268854	7905052
268854	7919164
268854	7919410
268854	8067980
268854	8124925
26886	8139791
268879	8131299
268884	7992921
268932	8166201
268940	7948106
268951	8144222
268985	7999409
269015	7948043
269064	7919304
269106	8142994
269111	7978367
269141	8000040
269148	8006943
269188	8159685
269190	7992187
269190	7998438
269192	7952891
269199	8117713
269223	7992139
269228	7980484
269241	8050672
269250	8120601
269258	7957408
269262	8017454
269268	8129900
269277	8054873
26928	8066494
269280	8101362
269287	7966667
269295	8085072
2693	8061842
269312	8019961
269318	8097509
269340	8010587
269347	7910476
269400	8022742
269402	8117802
269402	8124918
269402	8178506
269402	8179738
269405	7991484
269411	8089473
269435	7971617
269452	8120601
269463	7921225
269483	8067381
269510	7968138
269514	7969555
269521	8165001
269524	8110790
269532	8079423
269546	7944299
269552	8166451
269607	8038811
269611	8070903
269628	7977247
269629	7959881
269630	7957961
269631	8121430
269666	8002968
269672	8170211
269691	7946000
26970	8070170
269701	8159105
269703	8014777
269726	8057820
269754	7958054
269760	8024305
269773	8137276
269782	7941046
269790	7951342
269793	8044126
269795	7997534
269801	7927634
269810	8023213
269865	8029775
269896	8037772
269963	8133218
269975	7935210
269977	8175323
269994	8069613
270003	7929059
270013	8077822
270020	7952627
270043	7957274
270076	8089251
270076	8126451
270079	8045168
270093	7947128
270135	7993832
270175	8110915
27018	7960005
270184	7897291
270239	7992635
270252	8118103
270256	8136812
270258	8094760
2703	8024218
270323	8142723
270329	8036290
270333	8033739
270358	7929758
270363	7921863
270377	8004269
270397	7908872
270397	8091454
270423	8080160
270463	8000476
270471	7959145
27048	8157634
270484	8153410
270487	7942288
270495	8151333
270501	8076330
270530	8027413
270533	8102469
270539	7984814
270559	8082029
270572	7998502
270601	7979359
270615	7912293
270621	8109402
270626	7911438
270685	8024883
270687	8132213
270687	8132289
270712	7959079
27073	7936640
270730	8018500
27074	7975067
270747	7975080
270764	8154056
270771	8118651
270771	8178260
270771	8179551
270772	7947916
270824	7918909
270850	7928866
270850	7952306
270853	8076194
270856	8132213
270856	8132289
270880	8043392
270931	8078251
271009	8157152
271010	7951158
271036	8102131
271048	7998934
271069	8033701
271119	8097117
27115	8050123
271183	7927871
271199	7964440
2712	7990079
271232	7952850
271256	7980144
271262	8076429
271262	8180391
271271	7919052
271274	7959819
271277	8050990
27129	7986048
271291	8022614
27130	8171534
271344	8137907
27135	7978573
271367	8133831
271419	8101854
271447	7981648
271459	7998246
271491	8023527
271505	8163925
271507	7914850
271553	8151551
27156	7960533
271565	7913629
271593	8037248
271628	8159970
271630	8030130
271656	7944798
271666	8090677
271684	8030986
271691	8031820
271716	8117100
271726	7936260
271728	7935767
271734	8130809
271734	8130981
271747	8104013
271749	8115048
27176	8051412
271776	7925127
271789	8069864
271791	8172019
271827	8160281
27183	8027745
271833	8029855
271834	8021965
271880	8135380
271881	8015231
271937	7985254
271943	8070170
271957	7991087
271981	7954381
271999	8119921
2720	7915591
272006	7950889
272031	7989802
272055	7947549
27209	8145913
272094	8003413
272096	8133703
272100	8093629
272108	7989971
272124	7965872
272135	7923004
27214	7985589
272177	8099564
272198	7945886
272199	8021046
272208	8004140
272209	8093328
272217	8085661
272219	7923407
272227	8027331
272244	8110623
272246	8098663
272260	7951219
272266	8023496
272292	8093139
27230	8088093
272319	8161237
27232	7918949
272322	8091700
272339	8020902
272349	7992778
272383	7932179
272397	8172532
27240	8004132
272408	8117765
272408	8117795
272408	8117804
272408	8117895
272408	8124916
272408	8177721
272408	8177736
272408	8177792
272408	8178504
272408	8179023
272408	8179107
272408	8179746
272429	8101254
272446	8025997
272456	7901324
272462	7934569
272466	7898452
27247	8110547
27250	8051774
27252	8047191
272539	8058060
272552	7948935
27256	8121137
272560	8121001
272569	8037768
272598	8148664
272622	7926977
272629	8140368
272665	8052732
272671	8137195
272674	8132487
272681	7983988
272699	7997529
272703	8059784
272721	7953688
272748	8043908
272763	8008131
272785	7903575
272793	7951348
272827	8093033
272830	7905022
272832	8004881
272834	8125846
272849	7983632
272854	8075602
