probe_id	probeset_id	x	y
803537	7897621	286	765
876657	7897649	956	834
409297	7897649	846	389
716408	7897664	307	682
898663	7897664	912	855
412634	7897686	1033	392
221150	7897715	649	210
95406	7897715	905	90
215990	7897715	739	205
992117	7897715	916	944
234860	7897715	709	223
36149	7897729	448	34
102366	7897738	515	97
293214	7897738	263	279
492155	7897754	754	468
822892	7897754	741	783
481959	7897754	8	459
1056096	7897754	845	1005
712320	7897754	419	678
466244	7897754	43	444
911457	7897754	56	868
437234	7897754	433	416
756507	7897633	506	720
909673	7897775	372	866
144668	7897802	817	137
228302	7897802	451	217
368714	7897802	163	351
474372	7897802	821	451
1044176	7897802	475	994
650107	7897802	156	619
9935	7897802	484	9
483830	7897802	829	460
501770	7897802	919	477
343783	7897804	432	327
365138	7897804	787	347
828907	7897825	456	789
422486	7897861	385	402
560079	7897861	428	533
772284	7897861	533	735
887893	7897878	642	845
792748	7897891	1047	754
498083	7897954	382	474
498083	8005627	382	474
747868	7897954	267	712
747868	8005627	267	712
567191	7897954	190	540
567191	8005627	190	540
986682	7897954	731	939
986682	8005627	731	939
656141	7897954	940	624
656141	8005627	940	624
76287	7897956	686	72
605495	7897754	694	576
1049062	7897754	111	999
559019	7897967	418	532
324285	7897967	884	308
287969	7897975	268	274
445970	7897975	769	424
27289	7897975	1038	25
762965	7897975	664	726
541135	7897979	384	515
541135	7912596	384	515
541135	7912611	384	515
590925	7897979	824	562
590925	7912596	824	562
590925	7912611	824	562
402029	7897979	928	382
1073474	7897979	373	1022
1073474	7912596	373	1022
1073474	7912611	373	1022
697744	7897979	543	664
974177	7897979	826	927
15795	7897979	44	15
15795	7898021	44	15
15795	7898027	44	15
15795	7898035	44	15
15795	7898049	44	15
15795	7912562	44	15
15795	7912596	44	15
15795	7912611	44	15
1046078	7897979	277	996
987959	7897988	958	940
375505	7897988	654	357
155848	7897988	447	148
239116	7897988	765	227
602539	7897998	888	573
602539	7912586	888	573
602539	7912602	888	573
602539	7912618	888	573
225500	7898008	799	214
225500	7898013	799	214
225500	7898041	799	214
225500	7912548	799	214
225500	7912556	799	214
225500	7912568	799	214
225500	7912576	799	214
225500	7912583	799	214
597835	7898013	384	569
597835	7898041	384	569
597835	7912548	384	569
279959	7898021	658	266
279959	7898035	658	266
279959	7912562	658	266
279959	7912596	658	266
279959	7912611	658	266
77581	7898021	930	73
77581	7898035	930	73
77581	7912562	930	73
77581	7912596	930	73
77581	7912611	930	73
504951	7898021	950	480
504951	7898035	950	480
504951	7912562	950	480
504951	7912596	950	480
504951	7912611	950	480
780057	7898021	956	742
780057	7898027	956	742
780057	7898035	956	742
780057	7898049	956	742
780057	7912562	956	742
780057	7912596	956	742
780057	7912611	956	742
840768	7898021	767	800
840768	7898035	767	800
840768	7912562	767	800
840768	7912596	767	800
840768	7912611	767	800
4656	7898021	455	4
4656	7898035	455	4
4656	7898049	455	4
4656	7912562	455	4
51875	7898021	424	49
51875	7898035	424	49
51875	7912562	424	49
374242	7898027	441	356
374242	7898049	441	356
353911	7898027	60	337
353911	7898049	60	337
837030	7898027	179	797
837030	7898049	179	797
21511	7898027	510	20
21511	7898049	510	20
867648	7898027	347	826
867648	7898049	347	826
1030306	7898103	255	981
318550	7898103	399	303
118939	7898103	288	113
255596	7898103	445	243
511444	7898103	93	487
1065224	7898116	523	1014
593404	7898116	153	565
696521	7898116	370	663
200775	7898116	224	191
1055544	7898116	293	1005
596524	7898116	123	568
385382	7898125	31	367
999727	7898168	126	952
304205	7898177	754	289
995929	7898185	528	948
554876	7898185	475	528
220213	7898210	762	209
986829	7898212	878	939
639107	7898212	706	608
1020936	7898228	335	972
855449	7898228	748	814
1007437	7898257	486	959
817627	7898257	726	778
36142	7898257	441	34
638894	7898264	493	608
156756	7898264	305	149
808251	7898277	800	769
611420	7898277	319	582
642288	7898277	737	611
51288	7898277	887	48
942546	7898277	695	897
183283	7898277	582	174
142108	7898277	357	135
1080407	7898277	1006	1028
469229	7898277	928	446
807074	7898277	673	768
1005464	7898277	613	957
360526	7898277	375	343
90331	7898277	30	86
433050	7898277	449	412
848019	7898301	668	807
528979	7898301	828	503
679724	7898315	373	647
114973	7898315	522	109
290734	7898315	933	276
784831	7898329	480	747
864142	7898338	1041	822
774682	7898358	831	737
774682	7912864	831	737
347165	7898358	664	330
347165	7912864	664	330
1049485	7898358	534	999
1049485	7912864	534	999
1069859	7898358	958	1018
1069859	7912864	958	1018
490349	7898378	1048	466
436552	7898408	801	415
948547	7898408	396	903
437577	7898432	776	416
212014	7898432	963	201
436988	7898432	187	416
965307	7898432	356	919
900354	7898432	503	857
531491	7898432	190	506
743979	7898432	578	708
705439	7898449	888	671
272466	7898449	515	259
94386	7898467	935	89
345464	7898484	13	329
264789	7898484	188	252
253261	7898517	210	241
98438	7898517	787	93
1087083	7898517	332	1035
804818	7898517	517	766
52875	7898522	374	50
913813	7898534	312	870
448519	7898534	168	427
986034	7898534	83	939
1026241	7898538	390	977
527824	7898557	723	502
520804	7898557	3	496
985674	7898608	773	938
45894	7898608	743	43
647905	7898608	54	617
669918	7898608	17	638
1088648	7898608	847	1036
747398	7898608	847	711
672193	7898608	192	640
373301	7898608	550	355
67461	7898610	260	64
421291	7898617	240	401
801697	7898617	546	763
1087107	7898617	356	1035
301975	7898617	624	287
148246	7898624	195	141
167646	7898628	695	159
1097378	7898654	127	1045
739052	7898654	901	703
1020539	7898656	988	971
423115	7898656	1014	402
472852	7898664	351	450
926882	7898664	781	882
944818	7898664	867	899
219077	7898664	676	208
5576	7898664	325	5
323381	7898674	1030	307
358159	7898678	108	341
358159	8055131	108	341
508978	7898678	777	484
508978	8055131	777	484
184424	7898678	673	175
184424	8055131	673	175
538114	7898680	513	512
968507	7898680	406	922
854276	7898680	625	813
519924	7898694	173	495
592837	7898708	636	564
994707	7898708	356	947
670589	7898714	688	638
858330	7898714	479	817
919280	7898714	529	875
200560	7898714	9	191
692741	7898714	790	659
513625	7898714	174	489
499666	7898714	915	475
1060397	7898714	946	1009
1010433	7898722	332	962
77230	7898722	579	73
665308	7898722	657	633
223620	7898722	1019	212
446175	7898722	974	424
307631	7898722	1030	292
1078967	7898722	616	1027
798573	7898722	572	760
421412	7898722	361	401
627590	7898722	739	597
1054425	7898722	224	1004
1081323	7898724	872	1029
583502	7898724	751	555
825658	7898726	357	786
224169	7898726	518	213
304310	7898726	859	289
774851	7898726	1000	737
763616	7898726	265	727
691691	7898726	790	658
784729	7898726	378	747
1607	7898733	556	1
666358	7898733	657	634
1009383	7898733	332	961
978327	7898733	776	931
804093	7898733	842	765
812233	7898733	582	773
420362	7898733	361	400
390079	7898733	528	371
224670	7898733	1019	213
306581	7898733	1030	291
445125	7898733	974	423
960573	7898735	872	914
1066407	7898735	656	1015
945881	7898735	880	900
135038	7898735	637	128
928427	7898735	226	884
346201	7898735	750	329
841723	7898737	672	801
978451	7898737	900	931
405922	7898737	621	386
405853	7898737	552	386
923795	7898737	844	879
461690	7898737	739	439
241734	7898737	233	230
909494	7898751	193	866
123082	7898751	231	117
1025778	7898800	977	976
988378	7898882	327	941
992523	7898895	272	945
225071	7898895	370	214
874377	7898895	776	832
377021	7898911	70	359
377021	8039934	70	359
777736	7898968	735	740
726997	7898968	396	692
776592	7898968	641	739
1073828	7898968	727	1022
755956	7899017	1005	719
381960	7899030	809	363
704312	7897961	811	670
600952	7897961	351	572
777160	7897967	159	740
1031809	7897967	708	982
903594	7896741	593	860
903594	7991664	593	860
903594	8023938	593	860
712057	7896741	156	678
712057	7991664	156	678
712057	8023938	156	678
278030	7896745	829	264
278030	7911346	829	264
278030	8110673	829	264
278030	8148963	829	264
774379	7896757	528	737
85002	7896757	1001	80
688510	7896762	759	655
631566	7896762	515	601
439738	7896762	837	418
183381	7896780	680	174
1053881	7896780	730	1003
1016062	7896799	711	967
308691	7896799	1040	293
60125	7896799	274	57
334354	7896799	453	318
116302	7896818	801	110
75958	7896818	357	72
340226	7896818	25	324
296552	7896818	451	282
414905	7896818	154	395
504245	7896823	244	480
621915	7896823	314	592
553237	7896866	936	526
923638	7896866	687	879
133173	7896866	872	126
1043670	7896879	1019	993
401885	7896883	784	382
206994	7896883	143	197
469315	7896883	1014	446
47945	7896922	694	45
1007024	7896930	73	959
1084116	7896930	515	1032
601635	7896930	1034	572
967021	7896930	1020	920
913181	7896938	730	869
913181	7896962	730	869
476381	7896938	730	453
476381	7896962	730	453
527675	7896938	574	502
527675	7896962	574	502
238088	7896938	787	226
238088	7896962	787	226
505142	7896938	91	481
778414	7896938	363	741
720124	7896938	873	685
570155	7896938	4	543
701245	7896938	894	667
585580	7896938	729	557
445698	7896938	497	424
805628	7896938	277	767
532788	7896953	437	507
370246	7896953	645	352
555333	7896953	932	528
452189	7896953	688	430
211922	7896953	871	201
161359	7896962	708	153
935541	7896962	1040	890
314635	7896962	684	299
970277	7896986	76	924
537261	7896986	710	511
1053934	7896986	783	1003
37696	7896986	945	35
356318	7897027	367	339
527138	7897035	37	502
396443	7897035	592	377
143444	7897045	643	136
898427	7897045	676	855
384671	7897045	370	366
411747	7897069	146	392
20795	7897069	844	19
741167	7897090	916	705
1073513	7897090	412	1022
810236	7897133	685	771
937094	7897133	493	892
1094882	7897133	781	1042
409530	7897173	29	390
476551	7897180	900	453
399680	7897180	679	380
355585	7897180	684	338
398670	7897197	719	379
345812	7897211	361	329
290607	7897228	806	276
533126	7897228	775	507
983251	7897237	450	936
911626	7897237	225	868
423886	7897237	735	403
338060	7897258	1009	321
1086141	7897264	440	1034
1031618	7897264	517	982
337483	7897278	432	321
270184	7897289	333	257
297735	7897330	584	283
280868	7897371	517	267
991675	7897379	474	944
207647	7897379	796	197
32235	7897379	734	30
773700	7897405	899	736
241874	7897405	373	230
283538	7897405	37	270
911423	7897405	22	868
885918	7897405	767	843
907156	7897405	1005	863
297733	7897405	582	283
310381	7897405	630	295
958467	7897405	866	912
990118	7897417	1017	942
32094	7897417	593	30
348226	7897417	675	331
660325	7897417	924	628
216381	7897425	80	206
939650	7897425	949	894
500621	7897425	820	476
746141	7897425	640	710
67359	7897425	158	64
535438	7897425	987	509
46334	7897425	133	44
997408	7897425	957	949
455952	7897425	251	434
1049554	7897425	603	999
305516	7897425	1015	290
306566	7897425	1015	291
303774	7897425	323	289
852344	7897425	793	811
419820	7897427	869	399
984723	7897427	872	937
818608	7897427	657	779
800129	7897427	28	762
348740	7897427	139	332
923320	7897427	369	879
1052433	7897442	332	1002
162262	7897450	561	154
527168	7897450	67	502
1093741	7897510	690	1041
46535	7897510	334	44
701640	7897510	239	668
121036	7897528	285	115
942614	7897528	763	897
453574	7901294	1023	431
115099	7901300	648	109
330692	7901300	991	314
549100	7901300	999	522
1033665	7901300	464	984
490079	7901300	778	466
110094	7901300	893	104
230271	7901310	320	219
1055698	7901310	447	1005
566923	7901310	972	539
746617	7901312	66	711
989076	7901312	1025	941
471889	7901317	438	449
143550	7901317	749	136
505098	7901317	47	481
618744	7901337	293	589
618744	8047444	293	589
499021	7901337	270	475
499021	8047444	270	475
208144	7901337	243	198
208144	8047444	243	198
999656	7901337	55	952
999656	8047444	55	952
915310	7901358	759	871
979182	7901364	581	932
754995	7901377	44	719
354513	7901386	662	337
639210	7901419	809	608
639210	8069562	809	608
984286	7901480	435	937
296692	7901480	591	282
311899	7901480	48	297
457352	7901480	601	435
1057946	7901480	595	1007
1053656	7901498	505	1003
85972	7901514	921	81
675432	7901514	281	643
349286	7901514	685	332
112681	7901514	330	107
115466	7901536	1015	109
650613	7901566	662	619
664672	7901566	21	633
527336	7901578	235	502
288853	7901593	102	275
953720	7901602	319	908
1073419	7901602	318	1022
889403	7901602	52	847
962745	7901602	944	916
654473	7901602	322	623
267852	7901602	101	255
534139	7901612	738	508
493485	7901612	1034	469
218586	7901612	185	208
726824	7901614	223	692
467189	7901614	988	444
47826	7901635	575	45
34820	7901635	169	33
849785	7901635	334	809
1091421	7901663	470	1039
401969	7901663	868	382
1075166	7901663	1015	1023
233865	7901663	764	222
121363	7901676	612	115
592162	7901688	1011	563
172889	7901688	688	164
1038420	7901688	1019	988
546397	7901688	396	520
189689	7901688	688	180
989048	7901688	997	941
1095753	7901688	602	1043
1007235	7901692	284	959
942836	7901692	985	897
54523	7901692	972	51
456343	7901692	642	434
760847	7901697	646	724
1001328	7901697	677	953
184078	7901713	327	175
879369	7901715	518	837
716344	7901721	243	682
1091105	7901733	154	1039
999195	7901733	644	951
305278	7901733	777	290
336228	7901733	227	320
864040	7901749	939	822
493544	7901749	43	470
733052	7901749	151	698
688938	7901749	137	656
80460	7901803	659	76
129715	7901803	564	123
340926	7901803	725	324
770361	7901805	710	733
1091443	7901805	492	1039
876386	7901805	685	834
244413	7901853	812	232
1096950	7901853	749	1044
447327	7901853	26	426
705677	7901853	76	672
16261	7901853	510	15
50758	7901853	357	48
781004	7901855	853	743
713922	7901855	971	679
117530	7901855	979	111
134155	7901855	804	127
60947	7901855	46	58
843478	7901855	327	803
796230	7901855	329	758
91572	7901855	221	87
84322	7901855	321	80
817650	7901855	749	778
1016311	7901855	960	967
240435	7901855	1034	228
911977	7901855	576	868
296653	7901857	552	282
677473	7901859	222	645
658903	7901859	552	627
215378	7901859	127	205
937871	7901859	220	893
1068137	7901861	286	1017
602704	7901861	3	574
551324	7901861	73	525
887612	7901861	361	845
17098	7901861	297	16
120691	7901861	990	114
177635	7901861	184	169
580835	7901884	184	553
448138	7901884	837	426
902851	7901916	900	859
688769	7901916	1018	655
1000726	7901916	75	953
896731	7901932	30	854
568598	7901932	547	541
733049	7901932	148	698
275088	7901932	1037	261
196800	7901932	449	187
499274	7901949	523	475
24222	7901949	71	23
173670	7901949	419	165
1015972	7901949	621	967
920723	7901949	922	876
1008179	7901949	178	960
429981	7901952	530	409
398226	7901952	275	379
488470	7901952	219	465
236657	7901952	406	225
735866	7901952	865	700
673078	7901952	27	641
582433	7901968	732	554
927883	7901968	732	883
38060	7901968	259	36
938050	7901968	399	893
1058082	7901968	731	1007
1006424	7901968	523	958
607838	7901968	937	578
376742	7901968	841	358
472704	7901968	203	450
104182	7901968	231	99
1072544	7901970	493	1021
912068	7901970	667	868
969030	7901970	929	922
510256	7901983	1005	485
1069217	7902039	316	1018
203113	7902039	462	193
773151	7902044	350	736
437354	7902044	553	416
634368	7902075	167	604
230914	7902075	963	219
349173	7902159	572	332
392418	7902159	767	373
1047783	7902159	932	997
285410	7902159	859	271
749434	7902167	783	713
1005682	7902190	831	957
126507	7902190	506	120
940363	7902206	612	895
955861	7902236	360	910
540657	7902268	956	514
436307	7902268	556	415
59666	7902268	865	56
512225	7902291	874	487
1080300	7902291	899	1028
190983	7902309	932	181
248550	7902346	749	236
494136	7902346	635	470
163906	7902346	105	156
41557	7902346	606	39
190446	7902354	395	181
546638	7902366	637	520
282146	7902366	745	268
867204	7902366	953	825
745225	7902366	774	709
583341	7902366	590	555
766085	7902368	634	729
273037	7902368	36	260
1017700	7902383	249	969
797716	7902401	765	759
348690	7902401	89	332
185629	7902401	828	176
719491	7902401	240	685
913617	7902401	116	870
399983	7902401	982	380
133458	7902401	107	127
2426	7902401	325	2
393002	7902401	301	374
30314	7902401	913	28
938468	7902401	817	893
238985	7902401	634	227
658807	7902401	456	627
736175	7902401	124	701
710843	7902426	1042	676
218178	7902436	827	207
840140	7902449	139	800
840140	7903583	139	800
1000488	7902449	887	952
1000488	7903583	887	952
108242	7902449	91	103
167911	7902449	960	159
167911	7903583	960	159
463820	7902449	769	441
463820	7903583	769	441
671407	7902449	456	639
977864	7902449	313	931
151840	7902449	639	144
151840	7903583	639	144
833536	7902449	885	793
833536	7903583	885	793
903768	7902449	767	860
903768	7903583	767	860
586051	7902449	150	558
586051	7903583	150	558
426749	7902453	448	406
640235	7902453	784	609
212398	7902475	297	202
941016	7902475	215	896
281806	7902496	405	268
645429	7902496	728	614
767638	7902519	87	731
462804	7902542	803	440
702523	7902542	72	669
33411	7902566	860	31
1075267	7902624	66	1024
612428	7902624	277	583
953885	7902624	484	908
637671	7902635	320	607
821604	7902646	503	782
52887	7902646	386	50
12175	7902646	624	11
633902	7902661	751	603
549526	7902661	375	523
527169	7902661	68	502
991028	7902686	877	943
930539	7902686	238	886
282180	7902686	779	268
1069643	7902686	742	1018
583725	7902703	974	555
434555	7902703	904	413
472452	7902722	1001	449
261183	7902739	782	248
538359	7902739	758	512
933390	7902739	989	888
846667	7902739	366	806
731580	7902755	779	696
228758	7902755	907	217
1004612	7902755	811	956
84051	7902772	50	80
128702	7902788	601	122
28652	7899044	301	27
660300	7899044	899	628
331654	7899058	903	315
1076198	7899058	997	1024
881314	7899058	363	839
1054829	7899076	628	1004
109178	7899076	1027	103
467774	7899076	523	445
1096778	7899076	577	1044
253504	7899076	453	241
17704	7899076	903	16
435684	7899097	983	414
97144	7899102	543	92
546228	7899102	227	520
812061	7899125	410	773
955194	7899125	743	909
989544	7899125	443	942
437544	7899125	743	416
882978	7899125	977	840
922385	7899125	484	878
931690	7899135	339	887
763540	7899154	189	727
718142	7899161	991	683
5850	7899161	599	5
633699	7899174	548	603
193781	7899174	580	184
741161	7899188	910	705
152145	7899188	944	144
824850	7899193	599	785
42018	7899193	17	40
66079	7899274	978	62
978184	7899288	633	931
282561	7899288	110	269
1093016	7899288	1015	1040
1042620	7899288	1019	992
775841	7899288	940	738
163648	7899288	897	155
543584	7899288	733	517
642394	7899288	843	611
203150	7899288	499	193
815723	7899288	922	776
225400	7899288	699	214
327278	7899288	727	311
316441	7899288	390	301
504925	7899347	924	480
504925	8079631	924	480
633012	7899347	911	602
633012	8079631	911	602
984162	7899347	311	937
984162	8079631	311	937
776242	7899347	291	739
776242	8079631	291	739
1032021	7899347	920	982
1032021	8079631	920	982
202641	7899347	1040	192
202641	8079631	1040	192
326444	7899347	943	310
326444	8079631	943	310
574222	7899349	921	546
740664	7899349	413	705
259008	7899349	707	246
460617	7899349	716	438
71907	7899349	506	68
1087678	7899349	927	1035
30754	7899349	303	29
378825	7899349	824	360
933937	7899349	486	889
75068	7899349	517	71
1070444	7899349	493	1019
501546	7899349	695	477
1088076	7899349	275	1036
1061391	7899349	890	1010
76892	7899408	241	73
889683	7899418	332	847
639399	7899425	998	608
804333	7899425	32	766
208139	7899425	238	198
331924	7899529	123	316
652549	7899529	498	621
794675	7899535	874	756
765955	7899616	504	729
158921	7899616	370	151
360320	7899616	169	343
65391	7899644	290	62
406683	7899644	332	387
159756	7899689	155	152
273884	7899689	883	260
677662	7899751	411	645
829032	7899754	581	789
348502	7899754	951	331
953488	7899812	87	908
9125	7899822	724	8
1082616	7899822	65	1031
549557	7899850	406	523
352698	7899850	947	335
559071	7899885	470	532
266618	7899899	967	253
221932	7899899	381	211
221932	7899906	381	211
743924	7899910	523	708
118954	7899912	303	113
176127	7899912	776	167
862965	7899912	914	821
439972	7899922	21	419
131399	7899928	148	125
959388	7899928	737	913
320368	7899933	117	305
923918	7899933	967	879
1076000	7899940	799	1024
627686	7899940	835	597
413647	7899940	996	393
122973	7899940	122	117
667148	7899940	397	635
16822	7899940	21	16
1014706	7900002	405	966
817747	7900002	846	778
1049681	7900002	730	999
394165	7900002	414	375
1087253	7900077	502	1035
267744	7900077	1043	254
795298	7900088	447	757
967388	7900096	337	921
525913	7900096	912	500
1068414	7900120	563	1017
906088	7900120	987	862
105807	7900130	806	100
224290	7900130	639	213
163874	7900130	73	156
738636	7900130	485	703
989278	7900145	177	942
1070647	7900145	696	1019
97948	7900145	297	93
533700	7900145	299	508
653296	7900145	195	622
592614	7900145	413	564
1017025	7900145	624	968
1082742	7900145	191	1031
254772	7900145	671	242
160526	7900145	925	152
96898	7900145	297	92
1021889	7900145	238	973
1029317	7900145	316	980
61849	7900145	948	58
1018075	7900145	624	969
463231	7900145	180	441
228646	7900158	795	217
228646	7905692	795	217
228646	7923439	795	217
228646	8079020	795	217
412180	7900158	579	392
547162	7900158	111	521
547162	7905692	111	521
547162	8079020	111	521
1003045	7900158	294	955
288379	7900158	678	274
288379	8079020	678	274
125868	7900158	917	119
125868	8079020	917	119
787824	7900158	323	750
787824	7905692	323	750
787824	8079020	323	750
742451	7900160	100	707
733892	7900168	991	698
525085	7900168	84	500
956223	7900168	722	910
967037	7900217	1036	920
746198	7900217	697	710
267255	7900236	554	254
454805	7900236	154	433
947043	7900236	992	901
189465	7900236	464	180
547067	7900341	16	521
192819	7900341	668	183
281641	7900383	240	268
1033004	7900396	853	983
1001730	7900406	29	954
713098	7900406	147	679
981539	7900406	838	934
37899	7900406	98	36
1058269	7900406	918	1007
927443	7900406	292	883
377353	7900406	402	359
542324	7900406	523	516
262480	7900406	1029	249
910625	7900406	274	867
69996	7900406	695	66
469997	7900406	646	447
572124	7900406	923	544
404354	7900406	103	385
609290	7900406	289	580
47106	7900406	905	44
239181	7900406	830	227
1074191	7900406	40	1023
695644	7900414	543	662
799335	7900414	284	761
920980	7900439	129	877
786602	7900447	151	749
480124	7900462	273	457
952065	7900462	764	906
384379	7900469	78	366
934936	7900493	435	890
698730	7900493	479	665
64450	7900493	399	61
1066283	7900532	532	1015
233789	7900532	688	222
14612	7900532	961	13
4732	7900547	531	4
759264	7900556	113	723
729516	7900577	815	694
961025	7900577	274	915
792288	7900577	587	754
1022447	7900586	796	973
84053	7900586	52	80
425960	7900586	709	405
581253	7900586	602	553
973848	7900586	497	927
311708	7900586	907	296
1064	7900586	13	1
76811	7900586	160	73
1013226	7900586	1025	964
355055	7900586	154	338
281873	7900610	472	268
731139	7900610	338	696
753955	7900636	54	718
736814	7900640	763	701
41253	7900640	302	39
1052281	7900640	180	1002
538182	7900640	581	512
133917	7900640	566	127
284138	7900653	637	270
169290	7900653	239	161
102214	7900653	363	97
1093592	7900653	541	1041
642933	7900653	332	612
260843	7900653	442	248
752375	7900653	574	716
898624	7900653	873	855
891790	7900653	339	849
651125	7900653	124	620
810195	7900653	644	771
156593	7900653	142	149
313890	7900653	989	298
946918	7900653	867	901
243321	7900653	770	231
115009	7900653	558	109
649669	7900653	768	618
52841	7900653	340	50
177620	7900653	169	169
1027658	7900653	757	978
97042	7900655	441	92
898830	7900655	29	856
113365	7900659	1014	107
319203	7900700	2	304
96907	7900700	306	92
890310	7900793	959	847
1068856	7900793	1005	1017
805852	7900793	501	767
927808	7900793	657	883
999317	7900793	766	951
369203	7900858	652	351
612939	7900877	788	583
9961	7900877	510	9
542615	7900879	814	516
523384	7900912	483	498
785010	7900923	659	747
103648	7900923	747	98
972202	7900923	951	925
1060597	7900923	96	1010
498604	7900958	903	474
228433	7900958	582	217
434485	7901000	834	413
358415	7901011	364	341
835405	7901039	654	795
779634	7901039	533	742
424853	7901039	652	404
333198	7901039	347	317
108713	7901055	562	103
147329	7901055	328	140
415001	7901074	250	395
801345	7901088	194	763
316748	7901088	697	301
30069	7901103	668	28
166695	7901111	794	158
81163	7901141	312	77
79284	7901213	533	75
342015	7901220	764	325
584220	7901220	419	556
546184	7901220	183	520
406333	7901220	1032	386
991045	7901220	894	943
89192	7901220	991	84
936043	7901230	492	891
2902	7901248	801	2
39096	7901248	245	37
580592	7901254	991	552
390341	7901257	790	371
79410	7901257	659	75
585673	7901257	822	557
116480	7901257	979	110
483155	7904575	154	460
483155	7904875	154	460
483155	7905000	154	460
483155	7912809	154	460
483155	7919272	154	460
483155	7919352	154	460
483155	7919413	154	460
483155	7919439	154	460
461624	7904575	673	439
461624	7905000	673	439
461624	7919439	673	439
612648	7904575	497	583
612648	7904875	497	583
612648	7905000	497	583
612648	7912809	497	583
612648	7919272	497	583
612648	7919352	497	583
612648	7919413	497	583
612648	7919439	497	583
431497	7904575	996	410
431497	7905000	996	410
431497	7919439	996	410
706995	7905052	344	673
706995	7919163	344	673
706995	7919408	344	673
268854	7905052	53	256
268854	7919163	53	256
268854	7919408	53	256
268854	8067979	53	256
268854	8124925	53	256
619000	7905052	549	589
619000	7919163	549	589
619000	7919408	549	589
619000	8067979	549	589
619000	8124925	549	589
722454	7905055	53	688
722454	7919161	53	688
722454	7919167	53	688
699453	7905055	152	666
699453	7919161	152	666
699453	7919167	152	666
626972	7904481	121	597
626972	7904964	121	597
626972	7905055	121	597
626972	7919161	121	597
626972	7919167	121	597
654610	7905055	459	623
654610	7919161	459	623
654610	7919167	459	623
517320	7905055	719	492
517320	7919161	719	492
517320	7919167	719	492
376726	7905055	825	358
376726	7919161	825	358
376726	7919167	825	358
394050	7905055	299	375
394050	7919161	299	375
394050	7919167	299	375
722455	7905055	54	688
722455	7919161	54	688
722455	7919167	54	688
373576	7905055	825	355
373576	7919161	825	355
373576	7919167	825	355
180396	7905055	845	171
180396	7919161	845	171
180396	7919167	845	171
635279	7904481	28	605
635279	7904964	28	605
635279	7905055	28	605
635279	7919161	28	605
635279	7919167	28	605
318903	7905061	752	303
318903	7919134	752	303
820448	7905061	397	781
820448	7919134	397	781
64875	7905061	824	61
64875	7919134	824	61
365856	7905080	455	348
365856	7919620	455	348
199832	7905080	331	190
199832	7919620	331	190
1054231	7905100	30	1004
81633	7905100	782	77
1055090	7905117	889	1004
948093	7905164	992	902
959612	7905172	961	913
860041	7905186	90	819
353981	7905186	130	337
303069	7905199	668	288
498940	7905221	189	475
1023384	7905221	683	974
937936	7905257	285	893
137027	7905309	526	130
737486	7905340	385	702
855500	7905340	799	814
509158	7905375	957	484
546195	7905396	194	520
961154	7905396	403	915
667591	7905396	840	635
523101	7905396	200	498
670528	7905396	627	638
863040	7905429	989	821
150934	7905429	783	143
691389	7905429	488	658
505252	7905429	201	481
575456	7905465	55	548
486913	7905465	762	463
500541	7905465	740	476
774105	7905475	254	737
547753	7905487	702	521
677028	7905487	827	644
148454	7905487	403	141
215674	7905487	423	205
1034779	7905487	528	985
581820	7905487	119	554
217112	7905501	811	206
938387	7905506	736	893
769266	7905506	665	732
413599	7905506	948	393
1092343	7905506	342	1040
394111	7905506	360	375
280055	7905508	754	266
366329	7905508	928	348
535443	7905511	992	509
254102	7905511	1	242
536238	7905513	737	510
3931	7905513	780	3
267070	7905513	369	254
422531	7905513	430	402
836873	7905513	22	797
423704	7905516	553	403
807054	7905516	653	768
783889	7905516	588	746
751478	7905518	727	715
254672	7905518	571	242
728679	7905518	1028	693
787338	7905518	887	749
156092	7905518	691	148
1087502	7905518	751	1035
564262	7905518	411	537
301038	7905518	737	286
59100	7905518	299	56
750428	7905518	727	714
927562	7905518	411	883
437826	7905520	1025	416
288304	7905520	603	274
984847	7905520	996	937
43538	7905520	487	41
1059733	7905520	282	1009
715393	7905520	342	681
521510	7905520	709	496
611669	7905520	568	582
140439	7905520	788	133
87428	7905520	277	83
314487	7905524	536	299
1093436	7905524	385	1041
530580	7905524	329	505
575187	7905524	836	547
858735	7905524	884	817
149026	7905529	975	141
314488	7905529	537	299
751766	7905529	1015	715
598888	7905529	387	570
491745	7905529	344	468
993531	7905529	230	946
678530	7905529	229	646
556327	7905529	876	529
1015497	7905529	146	967
876759	7905531	8	835
363834	7905531	533	346
768113	7905531	562	731
336526	7905531	525	320
440619	7905534	668	419
969874	7905534	723	923
349030	7905534	429	332
168473	7905534	472	160
6212	7905534	961	5
574712	7905537	361	547
617760	7905537	359	588
40196	7905537	295	38
801792	7905537	641	763
721768	7905537	417	687
609528	7905537	527	580
133921	7905549	570	127
96961	7905549	360	92
840347	7905549	346	800
420109	7905549	108	400
813882	7905549	131	775
354979	7905549	78	338
794438	7905549	637	756
351680	7905549	979	334
379721	7905549	670	361
612286	7905549	135	583
345335	7905554	934	328
1089445	7905554	594	1037
211624	7905554	573	201
338447	7905554	346	322
734973	7905599	1022	699
381789	7905599	638	363
634148	7905599	997	603
547109	7905630	58	521
625996	7905743	195	596
832823	7905743	172	793
1005465	7905743	614	957
105383	7905743	382	100
990314	7905743	163	943
1032025	7905743	924	982
